"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial"
"Bulk_0103",0.0733133758214684,0.0951136763519221,0.0287477734898176,0.247232351234102,0.0109807719501283,0.414851144232107,0.045399061412745,0.0722535962502998,0.012108249257409
"Bulk_0104",0.115966914606007,0.0917638250153274,0.170625115399113,0.1324747142587,0,0.124085219094231,0.123122731790459,0.241961479836162,0
"Bulk_0105",0.44526365500906,9.70956257616532e-05,0.0494692314795834,0.150532114927132,0,0.0370271090460421,0.235977528511163,0.0480649952590166,0.0335682701422413
"Bulk_0106",0.00684685990785998,0.146033670497163,0.257044275742124,0.190448299588037,0.150320197284845,0.00800503340061062,0.0654712382139461,0.0755733182857689,0.100257107079646
"Bulk_0107",0.112534084468559,0.101767742825478,0.212351476303653,0.223499103436265,0.00924879762777435,0.0472762416307787,0.132647206279408,0.113705426700152,0.0469699207279322
"Bulk_0108",0.0383202106520854,0.00458521233924879,0.105707243845896,0.196786236497755,0.0935981191281434,0.399445134423661,0.0824616514535565,5.00170196779852e-05,0.0790461746399767
"Bulk_0109",0.121462634709037,0.138112767388589,0.070214806476281,0.292126492248079,0.0384959214011105,0.113134886780895,0.194268086880609,0.000230984116400212,0.0319534199989996
"Bulk_0110",0.154622608845732,0.1513996062605,0.0502264953616666,0.281096841167056,0,0.0352267914360468,0.114260279217672,0.126622994726379,0.0865443829849478
"Bulk_0111",0.0449091385175995,0.037938013854089,0.230506638409771,0.121728498168349,0,0.0585369466209103,0.258454695219344,0.120688971013445,0.127237098196492
"Bulk_0112",0.0723859743395941,0.0901125340916633,0.125556118128787,0.381617924823666,0.0830155982703045,0.0673507022044187,0.14528359262449,0.00385558430105593,0.0308219712160192
"Bulk_0113",0.0619186012981584,0.317169471720959,0.0529269236716124,0.1287398334305,0.0521153139463081,0.0194418331031587,0.079216506629284,0.0865039037877161,0.201967612412303
"Bulk_0114",0.0516097929502113,0.0458604777334312,0.0475631228602546,0.165848223178251,0.125214619299823,0.353147897925259,0.121136986801303,0.025587468606985,0.0640314106444814
"Bulk_0115",0.0747699069148274,0,0.0529423434797734,0.180460637263105,0.187448096901909,0.107306084590301,0.172820256173791,0.13607404629473,0.0881786283815638
"Bulk_0116",0.0495254592985675,0.0549995249920851,0.540650341773474,0.109130081111792,0.0151339330006626,0.0889663136040714,0.0840571052284982,0.0432666750367858,0.0142705659540631
"Bulk_0117",0.0953029069056971,0.150858048962704,0.374348175100288,0.0740160780937928,0.0532832198906394,0,0.0509260330714769,0.154173399938894,0.0470921380365079
"Bulk_0118",0.0437347141303677,0.0454313356671551,0.138357754907906,0.494029409376983,0.0818093348263683,0.00879347955030143,0.0964106080905255,0.0519703459510589,0.039463017499334
"Bulk_0119",0.0324708012169504,0.0745692428062336,0.013388168123787,0.186529200286342,0.0402752750261333,0.193361129625187,0.346296678876134,0.0716489043296744,0.0414605997095579
"Bulk_0120",0.0900994847682919,0.146298006255511,0.0258143099015579,0.165429892376903,0.0523493931688805,0.188716654626184,0.256027082069173,0.0203450881446591,0.0549200886888393
"Bulk_0121",0.0554986452473683,0.0301208036560286,0.201156231429171,0.371658706285419,0.0685699237149728,0.0104674527984714,0.17059233204945,0.0324629904037245,0.0594729144153945
"Bulk_0122",0.142103830302574,0.0129897393022505,0.213544501881676,0.120306277305996,0.229520370542388,0.0422691594331831,0.0829561837591184,0.0023549859309716,0.153954951541841
"Bulk_0123",0.0456603461210111,0.0148244253569946,0.15453269055523,0.173233686846321,0.106371099332311,0.105025682079968,0.0315667162192718,0.326065498692695,0.0427198547961965
"Bulk_0124",0.0796178831470755,0.172043335840605,0.0262652851670728,0.10265674155693,0.00654335925141511,0.0517733048706975,0.230464224346597,0.00174840068347388,0.328887465136133
"Bulk_0125",0.0795449445552812,0.0267305823961763,0.0249791349657221,0.135234424196141,0.0133722768499112,0.3557762522913,0.049935935998088,0.177744653603365,0.136681795144014
"Bulk_0126",0.0415511767684291,0.0428368602134088,0.363942343070656,0.00552518044579875,0,0.421747213110767,0.0197426066704973,0.098346435030449,0.00630818468999488
"Bulk_0127",0.201835334549192,0.100229741618686,0.106760261151322,0.217250245416871,0.0183635109942848,0.093628477469213,0.021061633495016,0.223750024808306,0.0171207704971093
"Bulk_0128",0.100392212157557,0.0704540788462126,0.306664049875458,0.0919340443389941,0.127229587588161,0.0883528842009542,0.0629594454756527,0.11252596432673,0.0394877331902806
"Bulk_0129",0.012638533782242,0.0171457696416061,0.293675893686771,0.0798402312739322,0.157303546042727,0.152640821242334,0.107783683827329,0.0677389858620682,0.11123253464099
