"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial"
"Bulk_0115",2.97435130880238e-20,0.05991081123501,0.0516015352397719,0.0136850453235457,0.0289191822761466,0.00565154640491612,0.280539328213523,0.0479645377317126,0.511728013575374
"Bulk_0116",0.0359496796990092,0.0632146404113463,0.0243773249044084,0.042592577362352,0.0225622553206681,0.0166229653081719,0.242158743236349,0.0566084471440842,0.495913366613611
"Bulk_0117",0.025659003240586,0.0311839047278905,0.020238385982545,0.00156504563568153,0.0596192006422221,0.010330607865018,0.268802473168619,0.210160447845626,0.372440930891812
"Bulk_0118",0.0369413163243204,0.0438193524291367,0.220320701209601,0.0154504776192832,0.0235581015741109,0.0146695039024761,0.167888024090827,0.124346386518713,0.353006136331532
"Bulk_0119",0.0184166435587785,0.0330929937311872,0.117301366504461,0.088877162477673,0.023438637125657,0.0316376176249343,0.214944947843816,0.0322826308234227,0.440008000310071
"Bulk_0120",0.0404100807300271,0.0580203914961821,0.0741528606327207,0.0128754559804164,0.00191006663172772,0.0061630194276599,0.176923888119411,0.280204454030712,0.349339782951143
"Bulk_0121",0.0187381292094096,0.0375215793231883,0.0320848969335364,0.0561549259806573,0.0217150673918803,0.0178590178117077,0.190324408822186,0.114027777106594,0.511574197420841
"Bulk_0122",0.0334615145569371,0.0408104036715499,0.0225247046330156,0.0865954818143565,0.00827192307689359,0.00476319380496829,0.258528096259383,0.0697788591100374,0.475265823072859
"Bulk_0123",8.4519200318533e-11,0.0212498196161696,0.19931682856386,0.0252074377026998,0.0114084500341456,0.0599082223036079,0.221114232864793,0.0604772533137184,0.401317755516487
"Bulk_0124",0.017527559779257,0.0183256052832777,0.117644083617468,0.0518972844926378,0,0.0109193122055895,0.209490653880349,0.218519989944513,0.355675510796907
"Bulk_0125",0.00620433520573044,0.028660540404412,0.0101232711907588,0.0136879156737286,0.00688177965458632,0.00625963774614487,0.25708303254354,0.23147770761156,0.439621779969539
"Bulk_0126",0.0340207374122162,0.0839490403039562,0.0930809442946025,0.0685003846364074,0.10841865945805,0.00468508479135614,0.194588924703512,0.124093387011669,0.288662837388231
"Bulk_0127",0.0184655178079635,0.0387748476739834,0.0978065259364068,3.29447256916338e-20,1.06023061368095e-19,0.0102652139850394,0.100954280316055,0.467689510109865,0.266044104170687
"Bulk_0128",0.0269136503377639,0.0319591380028898,0.0490859037859757,0.0756657806840117,7.40602521959857e-09,0.0350642361401136,0.206867418828876,0.173410386365561,0.401033478448783
"Bulk_0129",0.0407129404125628,0.0612519034461302,0.0434030270317485,0.0123972083436831,0.0122385025335088,0.0664847839161725,0.202629962766562,0.176672300183252,0.38420937136638
"Bulk_0130",0.157886053019819,0.0113880508111989,0.104561301832683,0.0326783885864061,0.0209679154142131,0.0196870946555785,0.278847708028863,0.0253637670690955,0.348619720582142
"Bulk_0131",0.0265874162324102,0.0183818458877032,0.0435553496877036,0.14991485070028,0.00911421947773399,0.0225079802019915,0.326188469654009,0.00254950360191173,0.401200364556257
"Bulk_0132",0.0328017650646841,0.0422967036181256,0.0335329048146202,0.0505496145887047,0.020844884877573,0.0103765278767788,0.201565558956869,0.257597537436421,0.350434502766223
"Bulk_0133",0.0548750697791341,0.0670120206456458,0.0212760355771954,0.0159788877037872,0.0293007860152011,0.162453333994662,0.1945067340825,0.103791198020409,0.350805934181465
