"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial"
"Bulk_0121",0.00958990274499685,0.00641162054074392,0.0293925061889874,0.0247333944307696,0.0480484194550855,0.0620060612850535,0.120164303469865,0.00301367608149804,0.696640115803001
"Bulk_0122",0.0149340849318291,0.00386473954992084,0.0828671880052937,0.138296945171583,0.0264802888177493,0.00823121409752962,0.113625441522102,0.0822601145654279,0.529439983338565
"Bulk_0123",0.00925273202063366,0.0149330733463585,0.0904726715070957,0.0603473133154487,0.0244708689821269,0.0801370081100198,0.150373497371583,0,0.570012835346733
"Bulk_0124",0.0203362320996437,0.0114198244874782,0,0.0361248379484359,0.0411469358456215,0.0213798716247366,0.117179030444816,0.00183425685172102,0.750579010697547
"Bulk_0125",0.0234311987559134,0.0589881013527105,0.0154026340099036,0.0332408378428581,0.0738626481883431,0.0109122719975237,0.156852791387684,0.0124856284728508,0.614823887992212
"Bulk_0126",0.00425766572316946,0.00509199812635936,0.00679261947375384,0.175103378339786,0.0520223734290264,0.015721467928294,0.212311362873658,0.0300569111534017,0.498642222952551
"Bulk_0127",0.0226245272228842,0.0036058632850509,0.102009432265635,0.0759640652655763,0.0332392593111419,0.0698449962196636,0.0886911691978075,0.0098993784633946,0.594121308768846
"Bulk_0128",0.0365468914438952,0.0210086499595672,0.0184057294810539,0.0910558492968113,0.0521646455136822,0.0180110001081291,0.18121942381981,0.0019085159544042,0.579679294422646
"Bulk_0129",0.00728170530321732,0.0153791636043494,0.0690738157119282,0.130539425377229,0.0775100571764458,0.00968661687559283,0.0889852063117704,0.0519130058974419,0.549631003742025
"Bulk_0130",0.0225231249056028,0.0332594994989905,0.010427013084319,0.0695086066940913,0.0394398508829682,0.00131900248632101,0.105421926388848,0.0850169180783484,0.63308405798051
"Bulk_0131",0.145749305083418,0.00874949198533565,0.0055267449337874,0.133424502309211,0.0454846582925288,0.0353382135893015,0.0851205839201385,0.0144536888161963,0.526152811070082
"Bulk_0132",0.0268963915804655,0.00718291565303708,0.118171467789529,0.0552992943849057,0.0277438397800053,4.90371707107682e-05,0.12312008034317,0.144088187887857,0.49744878541032
"Bulk_0133",0.0149604091196324,0.0168008334744465,0.00512356309018159,0.0173071202650631,0.0341119269995149,0.0195986742994698,0.143320906159093,0.0162623905984851,0.732514175994114
"Bulk_0134",0.0535941491196125,0.00612077858857558,0.012487432523281,0.0510933994827088,0.0520585996986398,0.0530490818747738,0.12791779436641,0.0440562877573878,0.599622476588611
"Bulk_0135",0.0171908023322897,0.00171194764030919,0.0235199999997437,0.0400736832282475,0.150199144779386,0.0747938318160021,0.107342693714222,0.00734122368432118,0.577826672805479
"Bulk_0136",0.0367891249727165,0.0102235258413268,0.0260742626713577,0.0828242446025672,0.0684270059932757,0.00191947254977123,0.152691652882135,0.00394226125823994,0.61710844922861
"Bulk_0137",0.00913204533937399,0.00242284910883783,0.00570649950551174,0.0629016144743808,0.0436876743020519,0.0264131497010678,0.106138735441567,0.0292921771457929,0.714305254981416
"Bulk_0138",0.0104048376136684,0.00883104739710529,0.013475838825329,0.027509602184134,0.0431526873314874,0.0636517025974556,0.107984550296188,0.000678841347083595,0.724310892407549
"Bulk_0139",0.0252085206954279,0.00541175226883906,0.0236990530920738,0.086810880438747,0.00916294869326668,0.145822616130565,0.0971178563143133,0.0375719272494202,0.569194445117347
"Bulk_0140",0.0308082312668812,0.0486630363096075,0,0.00114255234747478,0.0380204314889997,0.0274063138488724,0.133445841190375,0.00119592512836727,0.719317668419422
"Bulk_0141",0.0185213646734689,0.00718003291359335,0.00467485914706541,0.0273703650018432,0.111608228780677,0.0040650167502548,0.0952124437575742,0.0220771613967284,0.709290527578795
"Bulk_0142",0.026621909748496,0.0260829842666435,0.0403518858359293,0.0154450739716339,0.0452893538105824,0.0251301661024193,0.102926689455734,1.31721860599993e-05,0.718138764622502
"Bulk_0143",0.0128964437978392,0.0117309210164663,0.0182454706314106,0.0432792836310313,0.111480697762028,0.030765149652468,0.115749986912386,0.0140469855777049,0.641805061018666
"Bulk_0144",0.012516907283999,0.0193639103436888,0.0251249825080024,0.00138745331136688,0.0319552192287387,0.0958373166774156,0.131860032631257,0.0652921214411883,0.616662056574344
"Bulk_0145",0.103057546449064,0.00445055791029741,0.0341785385046786,0.0569276911347518,0.0725271272064789,0.00113380664276366,0.147923838225156,0.000299351250169241,0.579501542676641
"Bulk_0146",0.133608330565565,0.0130851871128728,0.00485554362152666,0.0759510521967063,0.0605448437869407,0.015877198333684,0.0990773930066563,0.0023394993711738,0.594660952004874
"Bulk_0147",0.016272016147196,0.0115230322636522,0.0482291901854908,0,0.0363874078301669,0.112486427854785,0.0928672195431574,0.00012048350712636,0.682114222668426
