trial,method,scenario,scenario_desc,r,rho,rmse
38,music,uniform,Uniform (alpha=1.0),0.7728620798164455,0.7509294226907388,0.07216999978775264
38,music,sparse,Sparse (alpha=0.3),0.8468537460224159,0.770478863285377,0.08820286017102003
38,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.8545778645616458,0.6011261379724914,0.12300977052273306
38,dwls_minor,titration,Titration (0-90%),0.6843289724959294,0.6566370555776038,0.1339615362277859
38,dwls_minor,uniform,Uniform (alpha=1.0),0.49370249000614314,0.6958510167069277,0.14637233044190867
38,dwls_minor,sparse,Sparse (alpha=0.3),0.7270669292859945,0.7612267818554659,0.13567695888658515
39,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.7017376112733337,0.5152023878640809,0.1666414919036973
39,spacet_v0_none,titration,Titration (0-90%),0.6820976317115346,0.6221651482241908,0.1201195953260977
39,spacet_v0_none,uniform,Uniform (alpha=1.0),0.73420477805326,0.7184861691637733,0.07288032212566523
39,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8237079749518995,0.7697333506256637,0.09406366500139875
39,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.7865100918334974,0.5396063711071011,0.14753088846752363
39,spacet_v1_ratio,titration,Titration (0-90%),0.7496683464856271,0.6429455230403163,0.10853008876910093
39,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.7460506420404338,0.7282920988462395,0.07118974870300895
39,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8370034535485983,0.7793350803408,0.09065133668625862
39,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.8628368315159618,0.662813787860468,0.12117995336356793
39,spacet_v3_irwls,titration,Titration (0-90%),0.8508735199183984,0.7280961078795736,0.08615840488620886
39,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.7572810768805757,0.7567014024871898,0.07112432548014783
39,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.8702211091000853,0.8109005167957409,0.08170993695230803
39,music,tumor_purity,Tumor Purity (60-90%),0.8195316552504813,0.6646746500876449,0.13927917994566996
39,music,titration,Titration (0-90%),0.7448828927045404,0.6914208371145426,0.10940721362109727
39,music,uniform,Uniform (alpha=1.0),0.7616612822291929,0.7190579305117732,0.07431890239677244
39,music,sparse,Sparse (alpha=0.3),0.882246188264857,0.7864964373623858,0.0785929245008646
39,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.10698922753886438,0.6281980914969276,0.26208059766703884
39,dwls_minor,titration,Titration (0-90%),0.234489214134601,0.597755890400409,0.18184867090320947
39,dwls_minor,uniform,Uniform (alpha=1.0),0.8058919329749112,0.7701720892524153,0.06635157744678138
39,dwls_minor,sparse,Sparse (alpha=0.3),0.842091136800667,0.8128340482603152,0.09174994730870283
40,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.9926683681852738,0.722804891180171,0.0354409245722954
40,spacet_v0_none,titration,Titration (0-90%),0.9409014536737346,0.8264395980184246,0.06041960243181696
40,spacet_v0_none,uniform,Uniform (alpha=1.0),0.7800384334053589,0.7662205138580979,0.07049160334957391
40,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8955312545676563,0.8415836745082987,0.07481612024063841
40,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.9927208279320608,0.7286728529686419,0.035469409963471164
40,spacet_v1_ratio,titration,Titration (0-90%),0.9414196528322724,0.8296944077571284,0.06040790532241841
40,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.7820451183906324,0.7702606852693664,0.07004280081265511
40,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8984314811125791,0.8465362344233414,0.07377712402154611
40,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9588548895982846,0.622291811618331,0.0690078121215731
40,spacet_v3_irwls,titration,Titration (0-90%),0.9313218467475268,0.7709986105016883,0.057341559366450946
40,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.811732095175269,0.7720721462553691,0.06359646374719548
40,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.9118633530237987,0.8228701960535922,0.06792388963794643
40,music,tumor_purity,Tumor Purity (60-90%),0.9559594764747406,0.6314213762917785,0.09388984098413158
40,music,titration,Titration (0-90%),0.9098651317833535,0.7955490918853985,0.07027459567752281
40,music,uniform,Uniform (alpha=1.0),0.880455399226922,0.824606526261088,0.0479279251199793
40,music,sparse,Sparse (alpha=0.3),0.9487835210017012,0.8319316740351687,0.05118349975575607
40,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.9429026195566481,0.7039638808416546,0.09067473455534558
40,dwls_minor,titration,Titration (0-90%),0.9340501761168327,0.8517092498057665,0.06127446375622776
40,dwls_minor,uniform,Uniform (alpha=1.0),0.9522575632413361,0.9396139642801739,0.030183153912945845
40,dwls_minor,sparse,Sparse (alpha=0.3),0.9756356096875081,0.9105177353203755,0.035559985228000926
41,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.13217744668925802,0.4211639229133846,0.2748288142074496
41,spacet_v0_none,titration,Titration (0-90%),0.20997716822365925,0.5446277216751589,0.20558819393417424
41,spacet_v0_none,uniform,Uniform (alpha=1.0),0.6005522476980343,0.647904908261175,0.09801225197459336
41,spacet_v0_none,sparse,Sparse (alpha=0.3),0.7421864939778721,0.7232187365384021,0.11460858962559188
41,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.13636030702344185,0.43678936635080345,0.27347111139682867
41,spacet_v1_ratio,titration,Titration (0-90%),0.2164353966604436,0.562967565079788,0.2039653261890535
41,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.6197373083480205,0.6718219475690023,0.09476029229402735
41,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.7561573705523689,0.7423715453084732,0.1112549968736999
41,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.8777749669780598,0.6332849061364774,0.12603879485337932
41,spacet_v3_irwls,titration,Titration (0-90%),0.8699436065083526,0.7359071459067789,0.08821516132013053
41,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8601800605844813,0.8499034333544725,0.050661323849384085
41,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.9170522984251522,0.8497110173531124,0.06490899190957437
41,music,tumor_purity,Tumor Purity (60-90%),0.7525588985585039,0.5110988913278417,0.16389361085753568
41,music,titration,Titration (0-90%),0.6867371967677596,0.5992295196099746,0.12609984977021438
41,music,uniform,Uniform (alpha=1.0),0.7097991074609052,0.6757500088316539,0.07587014404285568
41,music,sparse,Sparse (alpha=0.3),0.8552328865619241,0.7673953318201013,0.08383703945192125
41,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.7418875082625654,0.6801026183345857,0.16236418894801447
41,dwls_minor,titration,Titration (0-90%),0.7241873914106592,0.7482649985043762,0.11946068297832659
41,dwls_minor,uniform,Uniform (alpha=1.0),0.8460687754561693,0.8829875943684715,0.056910919172661875
41,dwls_minor,sparse,Sparse (alpha=0.3),0.921028352564218,0.8830391545722347,0.06305069443488058
42,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.9777235560532002,0.717835361046431,0.04926814489701707
42,spacet_v0_none,titration,Titration (0-90%),0.948182276525569,0.8198314944970769,0.05280208846290826
42,spacet_v0_none,uniform,Uniform (alpha=1.0),0.8227669176282539,0.8343758355482402,0.06038456292355299
42,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8892148286230488,0.8465673422997702,0.07432883116824635
42,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.9792291005043542,0.7243429581830388,0.0474847174781621
42,spacet_v1_ratio,titration,Titration (0-90%),0.949908926894673,0.8257755576780512,0.052027931525348625
42,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.8231411517365187,0.8370210387274754,0.06031236381510222
42,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8899565603634154,0.8502359545680779,0.07407636065896266
42,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9623931095015512,0.7193905723276255,0.0671922542320539
42,spacet_v3_irwls,titration,Titration (0-90%),0.9280278925345931,0.8125506699486805,0.06144471769859712
42,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8620117185191457,0.8646927791043232,0.05143488269157237
42,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.9223883381576314,0.8666588121634113,0.06270698485755162
42,music,tumor_purity,Tumor Purity (60-90%),0.8017015158721672,0.6150285861744917,0.1433760984600325
42,music,titration,Titration (0-90%),0.7756593539395842,0.7222568165092567,0.10432235461583174
42,music,uniform,Uniform (alpha=1.0),0.8296995558001883,0.844714343268106,0.0595654519836785
42,music,sparse,Sparse (alpha=0.3),0.9201023954644024,0.8485121962497476,0.0634511183356783
42,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.7984695966696823,0.7163872199405491,0.1471309807096927
42,dwls_minor,titration,Titration (0-90%),0.7733281994353485,0.771692462641592,0.10572890054351976
42,dwls_minor,uniform,Uniform (alpha=1.0),0.8820678664059332,0.8751324835157525,0.04915546141711574
42,dwls_minor,sparse,Sparse (alpha=0.3),0.9367256237178443,0.889500261534374,0.056710517843887684
43,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.9565929586501216,0.639703341968298,0.07912751254111013
43,spacet_v0_none,titration,Titration (0-90%),0.9166054578363715,0.763682294286238,0.06579149383862821
43,spacet_v0_none,uniform,Uniform (alpha=1.0),0.7890038713487293,0.7784267724544008,0.0645184572778054
43,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8764338156565937,0.8347844627910823,0.07706013659512675
43,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.9583678727812661,0.6511625607754107,0.07634558081821834
43,spacet_v1_ratio,titration,Titration (0-90%),0.918602199972999,0.7673555912317411,0.06483880108045088
43,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.7864852847942928,0.7755383355308538,0.06493972019415985
43,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8740152201998516,0.8337649161085557,0.0778094420066857
43,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.8718606044755288,0.5731243719549216,0.11976922449680878
43,spacet_v3_irwls,titration,Titration (0-90%),0.8687475054503638,0.7044696953147076,0.08097836982124378
43,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.7710187627531156,0.7413089404987814,0.06711931612439231
43,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.8763605279267356,0.8159171494366494,0.07714987900130059
43,music,tumor_purity,Tumor Purity (60-90%),0.9804286488376469,0.6002395265361614,0.06518343984479572
43,music,titration,Titration (0-90%),0.913634106684166,0.6910829208685695,0.06685762760601523
43,music,uniform,Uniform (alpha=1.0),0.8144983678900196,0.7320578080897541,0.06618103966559304
43,music,sparse,Sparse (alpha=0.3),0.90656578338579,0.7687122359479606,0.06813594813655267
43,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.8988356847006121,0.7040844053216011,0.11023200534147336
43,dwls_minor,titration,Titration (0-90%),0.8992691630207601,0.831745930581954,0.07389079724920941
43,dwls_minor,uniform,Uniform (alpha=1.0),0.9462181815605617,0.9335348558925168,0.0322203906932813
43,dwls_minor,sparse,Sparse (alpha=0.3),0.9705973273140137,0.9183801179621734,0.03835112463960994
44,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),-0.004348022723110488,0.47515262731389907,0.3136911447598932
44,spacet_v0_none,titration,Titration (0-90%),0.061662330232934576,0.5613323367334413,0.23715738023115598
44,spacet_v0_none,uniform,Uniform (alpha=1.0),0.6280554910041596,0.6936451174841505,0.09734851882682337
44,spacet_v0_none,sparse,Sparse (alpha=0.3),0.7449818810234962,0.7603532275678363,0.11615540402670002
44,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.008127151172114289,0.48421403561954407,0.3100185008755008
44,spacet_v1_ratio,titration,Titration (0-90%),0.07301039278452767,0.5745339745194464,0.23431800641210143
44,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.6365323513022596,0.7055476766472425,0.09581084025810888
44,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.7522971558707818,0.7689917271444112,0.1143507297944803
44,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.827501044393988,0.6534881238060142,0.1340380748178417
44,spacet_v3_irwls,titration,Titration (0-90%),0.58059084996061,0.6878287002207116,0.1432354608402248
44,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8175346129555701,0.8265738818644427,0.06007294723728471
44,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.8863974697654425,0.8331596327773145,0.07589708997377297
44,music,tumor_purity,Tumor Purity (60-90%),0.9158943938491148,0.5357448693891897,0.11283125157271601
44,music,titration,Titration (0-90%),0.8814625917015617,0.7036141997943446,0.08687794217159843
44,music,uniform,Uniform (alpha=1.0),0.8800845342296013,0.8396666687788278,0.04886828598925713
44,music,sparse,Sparse (alpha=0.3),0.930692406078314,0.833834685119813,0.060160741990864436
44,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.8431009898175262,0.6771995044398602,0.13534617522818115
44,dwls_minor,titration,Titration (0-90%),0.7852645181109189,0.7394109502661167,0.10780824682789286
44,dwls_minor,uniform,Uniform (alpha=1.0),0.757673574017306,0.8431141614549881,0.07793348727871773
44,dwls_minor,sparse,Sparse (alpha=0.3),0.8946218655063117,0.8870251594157973,0.07434052700566297
45,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.9875145464745717,0.6793979909399895,0.03707268567598036
45,spacet_v0_none,titration,Titration (0-90%),0.9494211912130215,0.8000492252045301,0.05919585690197663
45,spacet_v0_none,uniform,Uniform (alpha=1.0),0.7492237889216947,0.7860868849346846,0.07465819754824309
45,spacet_v0_none,sparse,Sparse (alpha=0.3),0.9006513329707668,0.8184146987814989,0.07724446154549641
45,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.9899167510312495,0.7022408373116231,0.03526961722664387
45,spacet_v1_ratio,titration,Titration (0-90%),0.9519139873310135,0.8143641422588273,0.05924568718014428
45,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.7463770843136258,0.783558621899929,0.07498464789286943
45,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8988669029486064,0.8190042251494194,0.07788596577081906
45,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9881688727721889,0.6256972291630295,0.035424042687378414
45,spacet_v3_irwls,titration,Titration (0-90%),0.9473883440410877,0.781341318275705,0.061358199490398765
45,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.7430126709619278,0.739077062975938,0.0732446819995304
45,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.9031563783176296,0.7890048261629972,0.07540853010948234
45,music,tumor_purity,Tumor Purity (60-90%),0.9878819290647416,0.6682499957261707,0.052765843732846374
45,music,titration,Titration (0-90%),0.9776642228287653,0.818904447547867,0.04387848174538382
45,music,uniform,Uniform (alpha=1.0),0.9371648174501125,0.9082938347576829,0.035125767751304965
45,music,sparse,Sparse (alpha=0.3),0.973924277308208,0.8408691091448229,0.03964133046332485
45,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.5929107706726425,0.7065507640391019,0.1875120796676097
45,dwls_minor,titration,Titration (0-90%),0.6223044061548322,0.7591350466956226,0.1424348353603059
45,dwls_minor,uniform,Uniform (alpha=1.0),0.8821466456426768,0.8871187038432214,0.04822618972489216
45,dwls_minor,sparse,Sparse (alpha=0.3),0.9437601973957852,0.9049804371464436,0.058049989215977656
46,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.8506114750298659,0.6793987910094127,0.12129839459558982
46,spacet_v0_none,titration,Titration (0-90%),0.805609937803389,0.7316888641622381,0.09891069385793196
46,spacet_v0_none,uniform,Uniform (alpha=1.0),0.7442283226533868,0.7381360544294747,0.07330442688097905
46,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8598323452156919,0.8242065971567296,0.08470120033499791
46,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.8753632903153755,0.6849380885221306,0.11199749513922257
46,spacet_v1_ratio,titration,Titration (0-90%),0.8294339497201862,0.7402889071142457,0.09311250385549528
46,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.7529104300637558,0.7452341770176448,0.07210390505875942
46,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8656270327708413,0.8292253999730481,0.083022015218899
46,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9055444831284003,0.7213873473307396,0.10725083992551077
46,spacet_v3_irwls,titration,Titration (0-90%),0.8712333920954072,0.768812606055331,0.08219299634064675
46,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8055276635455588,0.7980297244647719,0.0641911702607675
46,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.8884333665061712,0.8455884327731779,0.07592484684715772
46,music,tumor_purity,Tumor Purity (60-90%),0.9396315948128905,0.6425708589166392,0.11705055957868367
46,music,titration,Titration (0-90%),0.8660070661246808,0.7256884933604917,0.09068542482158225
46,music,uniform,Uniform (alpha=1.0),0.802686635603588,0.7740015488535879,0.06266878490687589
46,music,sparse,Sparse (alpha=0.3),0.9019994663449038,0.8184561685174885,0.07069531386552728
46,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.9496631722852137,0.7012452702975774,0.09989481793272664
46,dwls_minor,titration,Titration (0-90%),0.8978219230871544,0.8017378577673184,0.07984110102866136
46,dwls_minor,uniform,Uniform (alpha=1.0),0.8190967639164051,0.825387902897501,0.06004559515489569
46,dwls_minor,sparse,Sparse (alpha=0.3),0.9334411931067566,0.8833043923948969,0.05877997918384509
47,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.3264758179460359,0.5821199462971149,0.23898847103477142
47,spacet_v0_none,titration,Titration (0-90%),0.38340235873054074,0.6913687515152543,0.17382854125762134
47,spacet_v0_none,uniform,Uniform (alpha=1.0),0.7606825835314398,0.7902675691526916,0.07266430721132036
47,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8457894765246977,0.8294491906104333,0.09290837280874557
47,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.3357332486288456,0.5755273504928239,0.23666621464652066
47,spacet_v1_ratio,titration,Titration (0-90%),0.39055622911028326,0.6907605525920786,0.17226099668044817
47,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.7604214992071607,0.7907040284724643,0.07249901899845865
47,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8488440128025326,0.8314704596036906,0.09177936113254774
47,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9869139838424315,0.7154699444759953,0.0415297772872365
47,spacet_v3_irwls,titration,Titration (0-90%),0.9602904830227359,0.8291016810847635,0.048265273288979026
